Stock quote and option quote for TEVA on 6/14/19 21:45:51

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
8.24,N,-.37,8.23,P,8.26,P,5 x 7,"17,205,936",8.61,8.64,8.19

UNDERLYING EXTRA INFO
Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,FastBeta
4.13%,-2.361,.085,Q,11/27/17,25.96,8.25,"1,092,464,480",2.08

Theo parameters
Theo date,Theo stock price,Theo volatility
6/14/19, 0.00$, 0.00%

14 JUN 19  (0)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,,
,,TEVA190621C26,0,"1,264",302.19%,1.98,.009,.007,.00,-.007,.00,.02,Q,.010,.02,0,4,0.26%,99.74%,0.56%,5.54%,9845.80%,0,N,.02,N,21 JUN 19,26,16.85,Z,19.05,M,TEVA190621P26,0,0,473.27%,21.69,-.895,.026,.002,-.061,-.070,0, ,17.950,0,4,20,97.68%,2.32%,5.44%,105.27%,<empty>,,
,,TEVA190621C27,0,"1,088",288.11%,1.72,.005,.004,.00,-.004,.00,.01,X,.005,.01,0,243,0.14%,99.86%,0.29%,2.77%,10397.10%,0,C,.01,P,21 JUN 19,27,18.30,Z,19.25,B,TEVA190621P27,0,0,337.57%,20.97,-.980,.008,.00,-.011,-.037,10.85,X,18.775,10.85,4,4,99.57%,0.43%,0.94%,8.31%,<empty>,,
,,TEVA190621C28,0,"2,276",317.58%,2.08,.009,.006,.00,-.007,.00,.02,C,.010,.02,0,4,0.23%,99.77%,0.49%,5.54%,10953.94%,0,N,.02,N,21 JUN 19,28,19.40,Z,20.15,B,TEVA190621P28,0,0,351.02%,22.07,-.977,.007,.00,-.011,-.051,9.35,X,19.775,9.35,4,4,99.55%,0.45%,0.98%,8.31%,<empty>,,
,,TEVA190621C29,0,861,324.82%,2.13,.009,.006,.00,-.007,.00,.02,Q,.010,.02,0,4,0.21%,99.79%,0.46%,5.54%,11508.01%,0,N,.02,N,21 JUN 19,29,20.45,I,22.90,M,TEVA190621P29,0,0,758.39%,26.56,-.686,.029,.004,-.174,-.262,0, ,21.675,0,20,20,95.38%,4.62%,12.80%,506.97%,<empty>,,
,,TEVA190621C30,0,957,332.31%,2.19,.009,.006,.00,-.007,.00,.02,Z,.010,.02,0,4,0.20%,99.80%,0.44%,5.54%,12062.08%,0,N,.02,N,21 JUN 19,30,21.30,Z,22.55,B,TEVA190621P30,0,0,512.63%,25.76,-.892,.019,.002,-.060,-.150,11.15,C,21.925,11.15,4,4,98.14%,1.86%,4.41%,91.42%,<empty>,,
,,TEVA190621C31,0,75,339.98%,2.25,.009,.006,.00,-.007,.00,.02,N,.010,.02,0,4,0.20%,99.80%,0.42%,5.54%,12616.15%,0,N,.02,N,21 JUN 19,31,20.90,B,22.90,B,TEVA190621P31,0,0,--,<empty>,-1.000,.00,.00,.00,.00,0, ,21.900,0,13,4,100.00%,0.00%,0.00%,-476.50%,<empty>,,
,,TEVA190621C32,0,6,347.50%,2.31,.009,.006,.00,-.007,.00,.03,E,.010,.03,0,4,0.19%,99.81%,0.41%,5.54%,13170.22%,0,N,.02,N,21 JUN 19,32,23.65,Z,25.40,B,TEVA190621P32,0,0,762.32%,29.38,-.705,.025,.003,-.163,-.341,12.30,M,24.525,12.30,4,4,96.14%,3.86%,10.59%,423.86%,<empty>,,
,,TEVA190621C33,0,6,353.40%,2.35,.008,.005,.00,-.007,.00,.04,M,.010,.04,0,4,0.18%,99.82%,0.39%,5.54%,13724.29%,0,N,.02,N,21 JUN 19,33,24.05,B,24.90,B,TEVA190621P33,0,0,--,<empty>,-1.000,.00,.00,.00,.00,11.05,X,24.475,11.05,13,4,100.00%,0.00%,0.00%,-157.91%,<empty>,,
,,TEVA190621C34,0,19,359.51%,2.39,.008,.005,.00,-.007,.00,.01,P,.010,.01,0,4,0.17%,99.83%,0.37%,5.54%,14278.35%,0,N,.02,N,21 JUN 19,34,25.35,Z,26.55,B,TEVA190621P34,0,0,582.58%,30.08,-.859,.015,.002,-.073,-.283,0, ,25.950,0,4,4,98.10%,1.90%,4.62%,105.27%,<empty>,,
,,TEVA190621C35,0,0,365.23%,2.43,.008,.005,.00,-.007,.00,.01,C,.010,.01,0,4,0.16%,99.84%,0.35%,5.54%,14832.42%,0,N,.02,N,21 JUN 19,35,26.20,B,27.35,I,TEVA190621P35,0,0,468.29%,29.91,-.935,.003,.001,-.025,-.150,16.20,H,26.775,16.20,13,20,99.25%,0.75%,1.71%,8.31%,<empty>,,

28 JUN 19  (14)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,,
,,TEVA190628C5,0,0,166.86%,3.93,.904,.006,.002,-.011,.00,0, ,3.250,0,21,75,90.42%,9.58%,17.81%,2.96%,2.96%,3.20,X,3.30,X,28 JUN 19,5,0,C,.03,Z,TEVA190628P5,0,0,125.25%,.42888776,-.018,.021,.001,-.003,.00,0, ,.015,0,0,82,3.30%,96.70%,6.30%,4.43%,<empty>,,
,,TEVA190628C5.5,0,0,137.36%,3.38,.909,.019,.002,-.009,.001,0, ,2.765,0,11,16,90.50%,9.50%,17.88%,7.39%,7.39%,2.72,H,2.81,B,28 JUN 19,5.5,0,I,.03,P,TEVA190628P5.5,0,0,104.53%,.39689167,-.022,.030,.001,-.003,.00,0, ,.015,0,0,50,3.60%,96.40%,6.92%,4.43%,<empty>,,
,,TEVA190628C6,0,0,113.41%,2.84,.909,.042,.002,-.009,.001,0, ,2.280,0,11,29,89.65%,10.35%,19.63%,11.82%,11.82%,2.23,H,2.33,Z,28 JUN 19,6,0,I,.03,Q,TEVA190628P6,0,28,84.61%,.35378968,-.027,.044,.001,-.003,.00,.02,X,.015,.02,0,33,3.92%,96.08%,7.57%,4.43%,<empty>,,
,,TEVA190628C6.5,0,0,88.96%,2.26,.905,.076,.003,-.007,.001,0, ,1.785,0,11,20,88.90%,11.10%,21.26%,13.30%,13.30%,1.74,H,1.83,Q,28 JUN 19,6.5,.02,W,.04,W,TEVA190628P6.5,2,1,76.01%,.41532507,-.053,.086,.002,-.005,.00,.03,C,.030,.03,99,142,7.24%,92.76%,13.99%,8.87%,<empty>,,
,,TEVA190628C7,1,0,76.30%,1.80,.864,.153,.004,-.009,.002,1.34,W,1.320,1.34,47,111,83.46%,16.54%,31.74%,23.64%,23.64%,1.28,H,1.36,M,28 JUN 19,7,.06,W,.07,P,TEVA190628P7,0,1,69.30%,.50944065,-.110,.162,.003,-.007,.00,.15,X,.065,.15,104,1,13.88%,86.12%,26.76%,19.21%,<empty>,,
,,TEVA190628C7.5,1,34,66.27%,1.38,.775,.266,.005,-.011,.002,1.00,Z,.885,1.00,244,232,73.49%,26.51%,50.83%,42.85%,42.85%,.87,Z,.90,Z,28 JUN 19,7.5,.13,Z,.15,Z,TEVA190628P7.5,125,28,63.89%,.64087375,-.216,.274,.005,-.010,-.001,.14,N,.140,.14,265,252,25.59%,74.41%,49.15%,41.37%,<empty>,,
,,TEVA190628C8,118,9,60.63%,1.04,.616,.377,.006,-.012,.002,.53,Z,.525,.53,244,244,56.86%,43.14%,82.29%,84.22%,84.22%,.51,Z,.54,Z,28 JUN 19,8,.27,Z,.29,Z,TEVA190628P8,274,188,58.85%,.80632566,-.381,.387,.006,-.012,-.001,.28,Z,.280,.28,265,232,42.79%,57.21%,81.72%,82.74%,<empty>,,
,,TEVA190628C8.5,155,239,58.31%,.78575531,.416,.400,.007,-.012,.001,.29,P,.275,.29,233,246,37.13%,62.87%,77.88%,81.26%,158.09%,.26,Z,.29,Z,28 JUN 19,8.5,.52,Z,.54,Z,TEVA190628P8.5,235,222,56.61%,1.05,-.586,.411,.006,-.012,-.002,.52,A,.530,.52,245,245,63.11%,36.89%,77.27%,79.79%,<empty>,,
,,TEVA190628C9,406,716,56.88%,.58621646,.237,.325,.005,-.010,.001,.13,Q,.125,.13,232,42,20.34%,79.66%,42.24%,36.94%,261.52%,.12,Z,.13,W,28 JUN 19,9,.87,Z,.92,M,TEVA190628P9,8,344,57.73%,1.39,-.757,.323,.005,-.010,-.003,.85,N,.895,.85,243,251,79.37%,20.63%,42.88%,39.89%,<empty>,,
,,TEVA190628C9.5,26,489,56.14%,.43445672,.115,.207,.003,-.006,.00,.06,I,.050,.06,75,85,9.44%,90.56%,19.46%,14.78%,387.11%,.04,W,.06,W,28 JUN 19,9.5,1.28,M,1.34,I,TEVA190628P9.5,2,422,54.50%,1.70,-.891,.203,.003,-.006,-.004,1.31,C,1.310,1.31,98,46,91.16%,8.84%,18.22%,14.78%,<empty>,,
,,TEVA190628C10,2,652,59.68%,.37208653,.061,.121,.002,-.004,.00,.03,W,.025,.03,10,20,4.77%,95.23%,9.82%,7.39%,527.47%,.02,H,.03,Q,28 JUN 19,10,1.74,Z,1.82,B,TEVA190628P10,0,480,54.28%,2.09,-.955,.102,.002,-.003,-.004,1.42,Z,1.780,1.42,16,16,96.58%,3.42%,7.03%,5.91%,<empty>,,
,,TEVA190628C10.5,10,390,68.12%,.38950763,.045,.084,.002,-.004,.00,.01,W,.020,.01,149,46,3.36%,96.64%,6.93%,5.91%,673.75%,.01,W,.03,N,28 JUN 19,10.5,2.20,H,2.31,B,TEVA190628P10.5,0,269,--,<empty>,-1.000,.00,.043,.00,.00,1.87,P,2.255,1.87,11,17,100.00%,0.00%,0.00%,-1.48%,<empty>,,
,,TEVA190628C11,0,344,74.45%,.3872567,.032,.058,.001,-.003,.00,.03,P,.015,.03,0,68,2.30%,97.70%,4.75%,4.43%,820.02%,0,P,.03,N,28 JUN 19,11,2.67,H,2.80,B,TEVA190628P11,0,433,--,<empty>,-1.000,.00,.038,.00,.00,2.44,Z,2.735,2.44,11,16,100.00%,0.00%,0.00%,-7.39%,<empty>,,
,,TEVA190628C11.5,0,308,83.82%,.42995799,.030,.048,.001,-.003,.00,.02,X,.015,.02,0,56,2.01%,97.99%,4.16%,4.43%,967.77%,0,P,.03,N,28 JUN 19,11.5,3.20,Z,3.30,Z,TEVA190628P11.5,0,99,--,<empty>,-1.000,.00,.033,.00,.00,2.84,I,3.250,2.84,37,27,100.00%,0.00%,0.00%,-2.96%,<empty>,,
,,TEVA190628C12,0,"2,372",79.06%,.30683414,.012,.023,.001,-.001,.00,.05,A,.005,.05,0,20,0.75%,99.25%,1.55%,1.48%,1112.57%,0,Z,.01,Z,28 JUN 19,12,3.70,H,3.80,Z,TEVA190628P12,8,22,--,<empty>,-1.000,.00,.029,.00,.00,3.70,Q,3.750,3.70,84,27,100.00%,0.00%,0.00%,-2.96%,<empty>,,
,,TEVA190628C12.5,0,"1,919",95.08%,.43517676,.019,.029,.001,-.003,.00,.01,Z,.010,.01,0,4,1.18%,98.82%,2.45%,2.96%,1261.80%,0,Z,.02,Z,28 JUN 19,12.5,4.20,Z,4.30,Z,TEVA190628P12.5,0,9,--,<empty>,-1.000,.00,.024,.00,.00,3.30,Z,4.250,3.30,40,27,100.00%,0.00%,0.00%,-2.96%,<empty>,,
,,TEVA190628C13,0,258,101.90%,.45848127,.017,.025,.001,-.003,.00,.07,M,.010,.07,0,42,1.03%,98.97%,2.14%,2.96%,1409.55%,0,P,.02,W,28 JUN 19,13,4.65,Z,4.80,Z,TEVA190628P13,0,74,--,<empty>,-1.000,.00,.019,.00,.00,4.42,C,4.725,4.42,35,27,100.00%,0.00%,0.00%,-10.34%,<empty>,,
,,TEVA190628C13.5,0,723,108.90%,.48714028,.017,.023,.001,-.003,.00,.05,X,.010,.05,0,4,0.94%,99.06%,1.95%,2.96%,1557.30%,0,N,.02,N,28 JUN 19,13.5,5.10,B,5.55,M,TEVA190628P13.5,0,0,147.41%,6.28,-.932,.052,.002,-.011,-.005,2.06,W,5.325,2.06,13,35,96.44%,3.56%,7.60%,19.21%,<empty>,,
,,TEVA190628C14,0,754,115.95%,.51927381,.016,.021,.001,-.003,.00,.01,Z,.010,.01,0,4,0.87%,99.13%,1.82%,2.96%,1705.05%,0,N,.02,N,28 JUN 19,14,5.70,M,6.05,M,TEVA190628P14,0,3,176.06%,7.14,-.903,.058,.003,-.017,-.005,4.78,B,5.875,4.78,10,46,95.22%,4.78%,10.39%,33.98%,<empty>,,
,,TEVA190628C14.5,0,387,122.07%,.54272631,.015,.019,.001,-.003,.00,.02,X,.010,.02,0,4,0.79%,99.21%,1.66%,2.96%,1852.81%,0,N,.02,N,28 JUN 19,14.5,5.90,M,6.40,B,TEVA190628P14.5,0,10,--,<empty>,-1.000,.00,.006,.00,.00,1.90,N,6.150,1.90,30,67,100.00%,0.00%,0.00%,-32.51%,<empty>,,
,,TEVA190628C15,0,289,127.98%,.56592872,.014,.017,.001,-.003,.00,.02,B,.010,.02,0,4,0.73%,99.27%,1.53%,2.96%,2000.56%,0,N,.02,N,28 JUN 19,15,6.70,M,6.90,B,TEVA190628P15,0,0,156.65%,7.72,-.957,.034,.001,-.008,-.005,0, ,6.800,0,31,67,97.97%,2.03%,4.32%,11.82%,<empty>,,
,,TEVA190628C15.5,0,5,133.68%,.58883463,.014,.016,.001,-.003,.00,.05,E,.010,.05,0,4,0.67%,99.33%,1.41%,2.96%,2148.31%,0,N,.02,N,28 JUN 19,15.5,7.10,M,7.45,B,TEVA190628P15.5,0,0,141.46%,7.95,-.979,.020,.001,-.004,-.005,3.40,X,7.275,3.40,35,67,99.06%,0.94%,1.98%,4.43%,<empty>,,
,,TEVA190628C16,0,5,139.45%,.61464908,.014,.015,.001,-.003,.00,.05,C,.010,.05,0,4,0.63%,99.37%,1.33%,2.96%,2296.06%,0,N,.02,N,28 JUN 19,16,7.60,B,9.75,Q,TEVA190628P16,0,0,381.47%,11.83,-.680,.055,.006,-.075,-.014,0, ,8.675,0,13,2,89.36%,10.64%,27.03%,270.39%,<empty>,,
,,TEVA190628C16.5,0,0,144.66%,.63553707,.013,.014,.001,-.003,.00,0, ,.010,0,0,4,0.59%,99.41%,1.24%,2.96%,2443.81%,0,N,.02,N,28 JUN 19,16.5,6.60,B,8.75,Z,TEVA190628P16.5,0,0,--,<empty>,-1.000,.00,.00,.00,.00,0, ,7.675,0,13,23,100.00%,0.00%,0.00%,-172.87%,<empty>,,
,,TEVA190628C17,0,0,150.07%,.660548,.013,.013,.001,-.003,.00,0, ,.010,0,0,4,0.56%,99.44%,1.18%,2.96%,2591.56%,0,N,.02,N,28 JUN 19,17,8.55,B,9.25,Q,TEVA190628P17,0,0,230.57%,10.57,-.905,.044,.003,-.022,-.005,0, ,8.900,0,13,2,96.29%,3.71%,8.26%,41.37%,<empty>,,
,,TEVA190628C17.5,0,0,154.91%,.68016918,.012,.012,.001,-.003,.00,0, ,.010,0,0,4,0.53%,99.47%,1.11%,2.96%,2739.32%,0,N,.02,N,28 JUN 19,17.5,8.90,Q,9.60,Q,TEVA190628P17.5,0,0,--,<empty>,-1.000,.00,.00,.00,.00,0, ,9.250,0,2,2,100.00%,0.00%,0.00%,-2.96%,<empty>,,
,,TEVA190628C18,0,0,159.58%,.69914582,.012,.012,.001,-.003,.00,0, ,.010,0,0,4,0.49%,99.51%,1.04%,2.96%,2887.07%,0,N,.02,N,28 JUN 19,18,8.00,B,11.50,M,TEVA190628P18,0,0,--,<empty>,-1.000,.00,.00,.00,.00,0, ,9.750,0,13,20,100.00%,0.00%,0.00%,-2.96%,<empty>,,
,,TEVA190628C18.5,0,1,164.45%,.72216071,.012,.011,.001,-.003,.00,.01,E,.010,.01,0,4,0.47%,99.53%,1.00%,2.96%,3034.82%,0,N,.02,N,28 JUN 19,18.5,10.10,B,10.85,Q,TEVA190628P18.5,0,0,274.76%,12.57,-.879,.043,.003,-.031,-.008,0, ,10.475,0,13,2,95.84%,4.16%,9.50%,63.53%,<empty>,,
,,TEVA190628C19,0,0,168.74%,.73916877,.011,.011,.001,-.003,.00,0, ,.010,0,0,4,0.44%,99.56%,0.94%,2.96%,3182.57%,0,N,.02,N,28 JUN 19,19,10.55,B,11.05,I,TEVA190628P19,0,0,205.05%,11.98,-.964,.023,.001,-.009,-.004,0, ,10.800,0,13,21,98.68%,1.32%,2.86%,11.82%,<empty>,,
,,TEVA190628C19.5,0,0,173.23%,.76003596,.011,.010,.00,-.003,.00,0, ,.010,0,0,4,0.43%,99.57%,0.90%,2.96%,3330.32%,0,N,.02,N,28 JUN 19,19.5,9.75,B,12.30,Q,TEVA190628P19.5,0,0,--,<empty>,-1.000,.00,.00,.00,.00,0, ,11.025,0,13,2,100.00%,0.00%,0.00%,-69.44%,<empty>,,

5 JUL 19  (21)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,,
,,TEVA190705C3.5,0,0,282.61%,5.52,.870,.002,.002,-.014,.00,0, ,4.750,0,16,50,81.22%,18.78%,32.19%,2.01%,2.01%,4.70,Z,4.80,Z,5 JUL 19,3.5,0,A,.04,W,TEVA190705P3.5,0,0,175.61%,.38672474,-.014,.010,.001,-.003,.00,0, ,.020,0,0,112,3.85%,96.15%,7.12%,4.03%,<empty>,,
,,TEVA190705C4.5,0,0,175.78%,4.33,.893,.004,.002,-.009,.00,0, ,3.750,0,21,26,88.18%,11.82%,21.52%,2.01%,2.01%,3.70,X,3.80,W,5 JUL 19,4.5,0,A,.03,N,TEVA190705P4.5,0,0,122.69%,.31075058,-.016,.016,.001,-.002,.00,0, ,.015,0,0,80,3.18%,96.82%,6.02%,3.02%,<empty>,,
,,TEVA190705C5,0,0,138.47%,3.74,.904,.007,.002,-.007,.00,0, ,3.250,0,25,69,90.26%,9.74%,18.09%,2.01%,2.01%,3.20,W,3.30,H,5 JUL 19,5,0,I,.03,Z,TEVA190705P5,2,0,103.43%,.29009973,-.018,.021,.001,-.002,.00,.02,C,.015,.02,0,67,3.31%,96.69%,6.31%,3.02%,<empty>,,
,,TEVA190705C5.5,0,0,121.67%,3.27,.903,.027,.003,-.007,.001,0, ,2.785,0,11,23,88.51%,11.49%,21.47%,9.07%,9.07%,2.71,H,2.86,B,5 JUL 19,5.5,0,I,.03,W,TEVA190705P5.5,0,1,86.25%,.27027923,-.022,.030,.001,-.002,.00,.05,A,.015,.05,0,31,3.60%,96.40%,6.91%,3.02%,<empty>,,
,,TEVA190705C6,0,0,105.66%,2.80,.893,.055,.003,-.008,.001,0, ,2.315,0,11,48,86.20%,13.80%,25.92%,15.11%,15.11%,2.23,H,2.40,M,5 JUL 19,6,0,H,.04,H,TEVA190705P6,0,0,73.46%,.27724223,-.033,.049,.001,-.003,.00,0, ,.020,0,0,59,4.81%,95.19%,9.27%,4.03%,<empty>,,
,,TEVA190705C6.5,0,0,85.60%,2.26,.880,.093,.004,-.007,.002,0, ,1.825,0,11,23,84.58%,15.42%,29.22%,17.13%,17.13%,1.76,H,1.89,Q,5 JUL 19,6.5,.04,W,.06,H,TEVA190705P6.5,0,2,70.51%,.38675783,-.073,.097,.003,-.005,.00,.13,C,.050,.13,142,87,10.07%,89.93%,19.32%,10.07%,<empty>,,
,,TEVA190705C7,3,22,69.06%,1.74,.846,.157,.005,-.007,.002,1.35,Q,1.345,1.35,12,69,80.81%,19.19%,36.61%,21.16%,21.16%,1.32,Z,1.37,X,5 JUL 19,7,.09,H,.11,W,TEVA190705P7,4,8,65.56%,.49654131,-.138,.166,.004,-.007,-.001,.11,C,.100,.11,158,109,17.72%,82.28%,33.89%,20.15%,<empty>,,
,,TEVA190705C7.5,81,8,64.72%,1.39,.745,.242,.006,-.009,.003,.99,B,.945,.99,11,81,69.35%,30.65%,58.19%,41.30%,41.30%,.92,Q,.97,H,5 JUL 19,7.5,.18,W,.21,H,TEVA190705P7.5,34,30,61.67%,.64580157,-.245,.252,.006,-.009,-.001,.19,C,.195,.19,114,151,29.51%,70.49%,56.17%,39.29%,<empty>,,
,,TEVA190705C8,125,907,60.01%,1.07,.604,.317,.008,-.010,.002,.61,Z,.600,.61,12,37,54.75%,45.25%,85.44%,72.53%,72.53%,.58,Z,.62,H,5 JUL 19,8,.34,W,.37,Q,TEVA190705P8,55,322,58.17%,.83295698,-.392,.326,.008,-.010,-.002,.35,P,.355,.35,119,14,44.92%,55.08%,84.94%,71.53%,<empty>,,
,,TEVA190705C8.5,224,280,59.68%,.84363181,.441,.327,.008,-.010,.002,.35,X,.365,.35,20,204,38.47%,61.53%,81.75%,73.54%,125.92%,.34,Z,.39,M,5 JUL 19,8.5,.58,W,.62,Q,TEVA190705P8.5,29,84,55.42%,1.07,-.566,.350,.008,-.010,-.003,.64,C,.600,.64,64,13,61.97%,38.03%,80.48%,68.50%,<empty>,,
,,TEVA190705C9,111,353,57.77%,.6345971,.287,.292,.007,-.009,.001,.19,B,.195,.19,4,81,24.16%,75.84%,50.76%,39.29%,192.41%,.19,P,.20,X,5 JUL 19,9,.91,N,.97,P,TEVA190705P9,2,331,54.29%,1.37,-.725,.302,.007,-.008,-.004,.92,C,.940,.92,13,11,76.95%,23.05%,48.27%,36.27%,<empty>,,
,,TEVA190705C9.5,9,503,55.44%,.45594867,.162,.218,.005,-.006,.001,.10,E,.090,.10,22,118,13.09%,86.91%,27.26%,18.13%,272.00%,.08,N,.10,W,5 JUL 19,9.5,1.23,M,1.37,H,TEVA190705P9.5,2,126,41.52%,1.55,-.910,.189,.003,-.003,-.005,1.32,C,1.300,1.32,182,11,92.76%,7.24%,14.89%,8.06%,<empty>,,
,,TEVA190705C10,55,500,54.84%,.336542,.084,.139,.003,-.004,.00,.05,X,.040,.05,13,13,6.50%,93.50%,13.46%,8.06%,362.66%,.03,Q,.05,N,5 JUL 19,10,1.75,H,1.89,M,TEVA190705P10,10,341,58.76%,2.18,-.897,.148,.004,-.005,-.006,1.69,C,1.820,1.69,33,92,92.25%,7.75%,16.09%,12.09%,<empty>,,
,,TEVA190705C10.5,4,378,53.44%,.23446276,.037,.074,.002,-.002,.00,.03,M,.015,.03,0,42,2.73%,97.27%,5.62%,3.02%,458.37%,0,D,.03,H,5 JUL 19,10.5,2.20,H,2.31,Q,TEVA190705P10.5,0,102,--,<empty>,-1.000,.00,.062,.00,.00,1.81,I,2.255,1.81,11,10,100.00%,0.00%,0.00%,-1.01%,<empty>,,
,,TEVA190705C11,0,523,61.54%,.26112449,.032,.058,.001,-.002,.00,.05,C,.015,.05,0,34,2.30%,97.70%,4.75%,3.02%,559.11%,0,D,.03,N,5 JUL 19,11,2.73,H,2.81,B,TEVA190705P11,0,2,51.69%,2.94,-.984,.032,.001,-.001,-.007,2.21,X,2.770,2.21,11,25,99.06%,0.94%,1.93%,2.01%,<empty>,,
,,TEVA190705C11.5,0,323,69.28%,.28785049,.030,.048,.001,-.002,.00,.06,N,.015,.06,0,79,2.01%,97.99%,4.16%,3.02%,659.85%,0,D,.03,H,5 JUL 19,11.5,3.20,Z,3.30,B,TEVA190705P11.5,5,5,--,<empty>,-1.000,.00,.049,.00,.00,3.14,C,3.250,3.14,35,41,100.00%,0.00%,0.00%,-2.01%,<empty>,,
,,TEVA190705C12,0,108,82.87%,.39004159,.040,.051,.002,-.003,.00,.06,M,.025,.06,0,531,2.53%,97.47%,5.27%,5.04%,762.60%,0,I,.05,X,5 JUL 19,12,3.70,Z,3.80,B,TEVA190705P12,0,1,--,<empty>,-1.000,.00,.042,.00,.00,2.51,I,3.750,2.51,34,28,100.00%,0.00%,0.00%,-2.01%,<empty>,,
,,TEVA190705C12.5,0,19,86.69%,.37614339,.032,.040,.001,-.003,.00,.03,P,.020,.03,0,388,1.92%,98.08%,4.01%,4.03%,862.33%,0,I,.04,X,5 JUL 19,12.5,4.20,Z,4.30,Z,TEVA190705P12.5,10,0,--,<empty>,-1.000,.00,.035,.00,.00,4.11,C,4.250,4.11,28,33,100.00%,0.00%,0.00%,-2.01%,<empty>,,
,,TEVA190705C13,0,1,96.74%,.44289181,.035,.040,.002,-.004,.00,.04,I,.025,.04,0,621,2.05%,97.95%,4.30%,5.04%,964.08%,0,D,.05,X,5 JUL 19,13,4.60,Z,4.80,Z,TEVA190705P13,0,1,--,<empty>,-1.000,.00,.028,.00,.00,3.90,P,4.700,3.90,29,33,100.00%,0.00%,0.00%,-12.09%,<empty>,,
,,TEVA190705C13.5,0,0,99.46%,.42156104,.028,.032,.001,-.003,.00,0, ,.020,0,0,167,1.58%,98.42%,3.32%,4.03%,1063.81%,0,I,.04,W,5 JUL 19,13.5,5.20,P,5.35,P,TEVA190705P13.5,0,0,93.00%,5.62,-.978,.026,.001,-.002,-.008,0, ,5.275,0,24,16,98.88%,1.12%,2.35%,3.02%,<empty>,,
,,TEVA190705C14,0,1,105.42%,.44327154,.027,.029,.001,-.003,.00,.04,Z,.020,.04,0,166,1.45%,98.55%,3.06%,4.03%,1164.55%,0,A,.04,W,5 JUL 19,14,5.70,P,6.05,M,TEVA190705P14,0,0,145.31%,6.77,-.903,.058,.003,-.011,-.007,0, ,5.875,0,24,53,95.23%,4.77%,10.36%,23.17%,<empty>,,
,,TEVA190705C14.5,0,0,110.85%,.46102597,.026,.027,.001,-.003,.00,0, ,.020,0,0,153,1.33%,98.67%,2.80%,4.03%,1265.29%,0,I,.04,W,5 JUL 19,14.5,6.00,M,6.55,B,TEVA190705P14.5,0,0,105.38%,6.66,-.978,.023,.001,-.002,-.007,0, ,6.275,0,45,98,98.98%,1.02%,2.14%,3.02%,<empty>,,
,,TEVA190705C15,0,0,105.74%,.35789338,.014,.017,.001,-.002,.00,0, ,.010,0,0,4,0.73%,99.27%,1.53%,2.01%,1364.02%,0,N,.02,N,5 JUL 19,15,6.60,P,6.85,M,TEVA190705P15,0,0,--,<empty>,-1.000,.00,.001,.00,.00,0, ,6.725,0,24,58,100.00%,0.00%,0.00%,-7.05%,<empty>,,
,,TEVA190705C15.5,0,0,110.44%,.37104668,.014,.016,.001,-.002,.00,0, ,.010,0,0,4,0.67%,99.33%,1.42%,2.01%,1464.76%,0,N,.02,N,5 JUL 19,15.5,7.15,P,7.35,M,TEVA190705P15.5,0,0,--,<empty>,-1.000,.00,.00,.00,.00,0, ,7.250,0,24,53,100.00%,0.00%,0.00%,-2.01%,<empty>,,
,,TEVA190705C16,0,1,115.21%,.38647457,.014,.015,.001,-.002,.00,.01,I,.010,.01,0,4,0.63%,99.37%,1.33%,2.01%,1565.50%,0,N,.02,N,5 JUL 19,16,7.50,H,8.65,Q,TEVA190705P16,0,0,219.50%,9.66,-.831,.057,.005,-.025,-.007,0, ,8.075,0,11,2,93.36%,6.64%,15.27%,63.47%,<empty>,,
