Stock quote and option quote for WMT on 6/14/19 21:48:11

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
109.07,N,+.42,109.00,P,109.15,P,6 x 2,"4,525,883",108.78,109.5863,108.46

UNDERLYING EXTRA INFO
Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,FastBeta
1.94%,38,.53,Q,8/8/19,109.58,82.37,"2,854,722,100",0.67

Theo parameters
Theo date,Theo stock price,Theo volatility
6/14/19, 0.00$, 0.00%

14 JUN 19  (0)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,,
,,WMT190621C95.5,0,10,55.06%,18.42,.952,.011,.016,-.057,.019,7.74,C,13.750,7.74,12,4,94.41%,5.59%,10.99%,7.53%,7.53%,13.25,B,14.25,A,21 JUN 19,95.5,0,C,.03,Z,WMT190621P95.5,0,22,37.38%,2.17,-.008,.003,.003,-.009,.00,.06,E,.015,.06,0,93,0.88%,99.12%,1.74%,0.63%,<empty>,,
,,WMT190621C96,0,31,64.28%,19.63,.917,.015,.025,-.101,.018,7.10,X,13.475,7.10,12,5,90.23%,9.77%,19.12%,16.95%,16.95%,12.80,B,14.15,N,21 JUN 19,96,0,C,.03,Z,WMT190621P96,3,87,36.16%,2.13,-.008,.004,.004,-.009,.00,.01,X,.015,.01,0,90,0.91%,99.09%,1.81%,0.63%,<empty>,,
,,WMT190621C96.5,0,11,65.16%,19.47,.906,.016,.027,-.112,.018,10.97,C,13.050,10.97,12,3,88.92%,11.08%,21.67%,20.09%,20.09%,12.40,B,13.70,N,21 JUN 19,96.5,0,C,.03,Z,WMT190621P96.5,0,176,34.61%,2.04,-.008,.004,.003,-.009,.00,.02,C,.015,.02,0,87,0.90%,99.10%,1.78%,0.63%,<empty>,,
,,WMT190621C97,0,0,74.35%,20.76,.869,.018,.034,-.160,.017,0, ,12.900,0,12,4,84.41%,15.59%,30.34%,34.74%,34.74%,11.70,B,14.10,C,21 JUN 19,97,0,C,.03,Z,WMT190621P97,0,61,33.42%,1.99,-.008,.004,.004,-.009,.00,.06,E,.015,.06,0,81,0.94%,99.06%,1.87%,0.63%,<empty>,,
,,WMT190621C97.5,6,"2,395",34.88%,13.92,.986,.006,.006,-.014,.021,12.00,Z,11.600,12.00,21,21,98.41%,1.59%,3.15%,1.26%,1.26%,11.45,H,11.75,H,21 JUN 19,97.5,0,C,.03,Z,WMT190621P97.5,0,"2,284",32.13%,1.93,-.009,.004,.004,-.009,.00,.03,X,.015,.03,0,37,0.97%,99.03%,1.93%,0.63%,<empty>,,
,,WMT190621C98,0,53,50.03%,15.99,.931,.016,.021,-.069,.020,8.30,B,11.325,8.30,12,3,92.06%,7.94%,15.63%,10.67%,10.67%,10.85,B,11.80,N,21 JUN 19,98,0,A,.03,Z,WMT190621P98,3,276,30.90%,1.88,-.009,.005,.004,-.009,.00,.03,X,.015,.03,0,70,1.02%,98.98%,2.02%,0.63%,<empty>,,
,,WMT190621C98.5,0,38,50.35%,15.72,.920,.018,.024,-.077,.019,9.50,Q,10.875,9.50,11,11,90.85%,9.15%,18.00%,12.77%,12.77%,10.50,N,11.25,N,21 JUN 19,98.5,0,C,.03,Z,WMT190621P98.5,0,"1,296",29.65%,1.83,-.009,.005,.004,-.009,.00,.04,C,.015,.04,0,66,1.07%,98.93%,2.12%,0.63%,<empty>,,
,,WMT190621C99,0,68,48.43%,15.08,.917,.019,.025,-.076,.020,9.60,A,10.375,9.60,15,14,90.60%,9.40%,18.50%,12.77%,12.77%,9.75,N,11.00,N,21 JUN 19,99,0,C,.03,Z,WMT190621P99,5,437,28.17%,1.74,-.009,.006,.004,-.008,.00,.02,N,.015,.02,0,63,1.06%,98.94%,2.11%,0.63%,<empty>,,
,,WMT190621C99.5,0,109,42.17%,13.70,.933,.019,.021,-.057,.020,3.90,N,9.775,3.90,14,13,92.52%,7.48%,14.76%,8.58%,8.58%,9.00,N,10.55,N,21 JUN 19,99.5,0,C,.03,Z,WMT190621P99.5,0,"1,344",26.85%,1.68,-.010,.006,.004,-.008,.00,.03,C,.015,.03,0,51,1.09%,98.91%,2.17%,0.63%,<empty>,,
,,WMT190621C100,90,"6,217",27.81%,11.04,.983,.009,.007,-.013,.021,9.19,C,9.100,9.19,31,22,98.17%,1.83%,3.63%,1.26%,1.26%,9.00,H,9.20,X,21 JUN 19,100,.01,Q,.02,H,WMT190621P100,125,"6,879",25.65%,1.63,-.011,.007,.005,-.008,.00,.02,C,.015,.02,102,15,1.16%,98.84%,2.31%,0.63%,<empty>,,
,,WMT190621C101,0,353,27.84%,10.33,.970,.015,.011,-.021,.021,7.32,C,8.125,7.32,11,33,96.76%,3.24%,6.43%,2.30%,2.30%,8.05,P,8.20,X,21 JUN 19,101,0,Z,.02,Z,WMT190621P101,1,840,21.99%,1.34,-.009,.007,.004,-.006,.00,.02,X,.010,.02,0,14,0.94%,99.06%,1.88%,0.42%,<empty>,,
,,WMT190621C102,1,"2,217",24.77%,9.14,.967,.018,.012,-.020,.022,6.90,N,7.125,6.90,19,11,96.50%,3.50%,6.96%,2.30%,2.30%,7.05,P,7.20,N,21 JUN 19,102,0,N,.03,N,WMT190621P102,15,"1,616",20.53%,1.37,-.013,.010,.006,-.008,.00,.02,N,.015,.02,0,9,1.42%,98.58%,2.82%,0.63%,<empty>,,
,,WMT190621C103,45,"1,474",21.72%,7.94,.964,.023,.013,-.019,.022,6.20,E,6.125,6.20,31,1,96.14%,3.86%,7.68%,2.30%,2.30%,6.05,H,6.20,P,21 JUN 19,103,.02,N,.05,A,WMT190621P103,22,855,20.35%,1.61,-.028,.019,.010,-.014,-.001,.02,W,.035,.02,11,32,2.95%,97.05%,5.87%,1.47%,<empty>,,
,,WMT190621C104,31,876,20.23%,7.01,.946,.034,.018,-.024,.021,5.25,H,5.150,5.25,11,7,94.26%,5.74%,11.42%,3.35%,3.35%,5.10,N,5.20,N,21 JUN 19,104,.03,H,.05,Z,WMT190621P104,436,762,17.88%,1.50,-.035,.027,.013,-.015,-.001,.05,P,.040,.05,69,38,3.69%,96.31%,7.34%,1.67%,<empty>,,
,,WMT190621C105,962,"19,310",18.09%,5.97,.924,.049,.023,-.027,.021,4.21,C,4.175,4.21,67,55,92.06%,7.94%,15.80%,4.40%,4.40%,4.10,C,4.25,M,21 JUN 19,105,.05,H,.07,N,WMT190621P105,397,"8,010",16.13%,1.51,-.054,.042,.018,-.019,-.001,.06,X,.060,.06,59,10,5.67%,94.33%,11.29%,2.51%,<empty>,,
,,WMT190621C106,72,"1,042",17.07%,5.14,.874,.075,.034,-.036,.020,3.46,C,3.250,3.46,120,30,86.87%,13.13%,26.12%,7.53%,7.53%,3.15,M,3.35,X,21 JUN 19,106,.10,N,.13,H,WMT190621P106,303,"1,342",15.14%,1.66,-.099,.071,.028,-.027,-.002,.12,H,.115,.12,13,45,10.28%,89.72%,20.47%,4.81%,<empty>,,
,,WMT190621C107,101,"2,180",14.72%,4.09,.814,.113,.043,-.040,.019,2.52,Q,2.320,2.52,31,21,80.84%,19.16%,38.16%,10.46%,10.46%,2.28,X,2.36,H,21 JUN 19,107,.19,Z,.21,Z,WMT190621P107,429,"1,157",13.68%,1.76,-.168,.114,.041,-.034,-.004,.20,C,.200,.20,44,1,17.37%,82.63%,34.61%,8.37%,<empty>,,
,,WMT190621C108,417,"1,183",13.72%,3.32,.691,.159,.057,-.048,.016,1.54,C,1.520,1.54,30,23,68.39%,31.61%,62.95%,18.84%,18.84%,1.49,Z,1.55,Z,21 JUN 19,108,.39,Q,.40,Q,WMT190621P108,"1,552","1,041",12.86%,2.02,-.298,.167,.056,-.044,-.007,.39,Q,.395,.39,7,8,30.44%,69.56%,60.64%,16.53%,<empty>,,
,,WMT190621C109,"2,503","1,227",13.15%,2.68,.518,.188,.064,-.052,.012,.89,H,.885,.89,31,25,51.07%,48.93%,97.39%,34.11%,34.11%,.86,H,.91,Z,21 JUN 19,109,.72,H,.78,Z,WMT190621P109,"2,146",784,12.25%,2.37,-.481,.201,.064,-.047,-.011,.75,C,.750,.75,26,23,48.80%,51.20%,97.19%,31.39%,<empty>,,
,,WMT190621C110,"3,209","11,934",12.60%,2.11,.329,.178,.058,-.045,.008,.45,I,.435,.45,20,23,32.24%,67.76%,64.73%,18.21%,57.14%,.41,Z,.46,Z,21 JUN 19,110,1.27,H,1.33,Z,WMT190621P110,329,"1,015",11.61%,2.78,-.685,.189,.057,-.040,-.015,1.30,Q,1.300,1.30,42,23,69.10%,30.90%,61.98%,15.49%,<empty>,,
,,WMT190621C111,888,"1,154",12.55%,1.70,.176,.128,.042,-.033,.004,.19,Q,.190,.19,3,41,17.10%,82.90%,34.30%,7.95%,88.74%,.17,N,.21,H,21 JUN 19,111,2.00,M,2.10,N,WMT190621P111,184,114,10.97%,3.25,-.856,.124,.037,-.024,-.016,1.72,N,2.050,1.72,53,12,86.10%,13.90%,27.86%,5.02%,<empty>,,
,,WMT190621C112,"1,484",752,12.71%,1.39,.081,.073,.024,-.020,.002,.10,Z,.075,.10,15,22,7.85%,92.15%,15.74%,3.14%,125.79%,.06,N,.09,N,21 JUN 19,112,2.88,M,2.99,M,WMT190621P112,14,101,9.70%,3.71,-.950,.017,.016,-.009,-.006,2.68,Z,2.935,2.68,51,21,96.77%,3.23%,6.46%,0.21%,<empty>,,
,,WMT190621C113,232,96,13.20%,1.18,.036,.037,.013,-.011,.001,.04,Z,.030,.04,84,40,3.45%,96.55%,6.92%,1.26%,165.76%,.02,H,.04,N,21 JUN 19,113,3.75,X,4.00,I,WMT190621P113,0,11,--,<empty>,-1.000,.00,.00,.00,.00,4.70,Z,3.875,4.70,31,33,100.00%,0.00%,<empty>,-2.30%,<empty>,,
,,WMT190621C114,227,166,14.15%,1.08,.018,.019,.007,-.007,.00,.02,C,.015,.02,0,55,1.71%,98.29%,3.42%,0.63%,206.99%,0,N,.03,Z,21 JUN 19,114,4.80,P,5.00,P,WMT190621P114,0,0,--,<empty>,-1.000,.00,.00,.00,.00,0, ,4.900,0,14,11,100.00%,0.00%,<empty>,-1.26%,<empty>,,
,,WMT190621C115,19,"3,665",15.56%,1.08,.011,.012,.005,-.005,.00,.01,P,.010,.01,0,100,1.05%,98.95%,2.11%,0.42%,248.64%,0,Z,.02,N,21 JUN 19,115,4.95,P,6.65,P,WMT190621P115,0,0,--,<empty>,-1.000,.00,.00,.00,.00,14.96,W,5.800,14.96,20,20,100.00%,0.00%,<empty>,-5.44%,<empty>,,
,,WMT190621C116,0,0,18.92%,1.39,.014,.012,.006,-.008,.00,0, ,.015,0,0,102,1.35%,98.65%,2.71%,0.63%,290.71%,0,C,.03,Z,21 JUN 19,116,6.40,P,7.70,P,WMT190621P116,0,0,28.06%,9.81,-.919,.024,.024,-.041,-.013,0, ,7.050,0,19,20,93.35%,6.65%,13.40%,5.02%,<empty>,,
,,WMT190621C117,0,0,21.13%,1.52,.013,.010,.005,-.008,.00,0, ,.015,0,0,110,1.20%,98.80%,2.41%,0.63%,332.57%,0,C,.03,Z,21 JUN 19,117,7.25,N,8.70,N,WMT190621P117,0,0,27.60%,10.44,-.938,.011,.019,-.032,-.009,0, ,7.975,0,16,15,95.88%,4.12%,8.30%,1.88%,<empty>,,
,,WMT190621C118,0,0,23.30%,1.64,.012,.008,.005,-.008,.00,0, ,.015,0,0,151,1.08%,98.92%,2.17%,0.63%,374.43%,0,C,.03,W,21 JUN 19,118,8.50,N,9.60,N,WMT190621P118,0,0,34.38%,12.38,-.923,.017,.022,-.048,-.012,0, ,9.050,0,15,14,94.19%,5.81%,11.75%,5.02%,<empty>,,
,,WMT190621C119,0,0,25.41%,1.76,.011,.007,.005,-.008,.00,0, ,.015,0,0,135,0.98%,99.02%,1.97%,0.63%,416.28%,0,C,.03,X,21 JUN 19,119,9.10,N,10.80,N,WMT190621P119,0,0,32.42%,12.76,-.939,.004,.018,-.035,-.007,0, ,9.950,0,16,15,96.70%,3.30%,6.66%,0.84%,<empty>,,
,,WMT190621C120,0,"1,610",24.27%,1.39,.004,.003,.002,-.004,.00,.02,I,.005,.02,0,4,0.37%,99.63%,0.75%,0.21%,457.72%,0,N,.01,P,21 JUN 19,120,9.35,B,12.75,C,WMT190621P120,0,0,40.61%,14.95,-.925,.012,.022,-.055,-.011,18.95,E,11.050,18.95,12,3,94.72%,5.28%,10.70%,5.02%,<empty>,,
,,WMT190621C121,0,0,29.54%,2.00,.009,.005,.004,-.009,.00,0, ,.015,0,0,133,0.83%,99.17%,1.67%,0.63%,500.00%,0,C,.03,X,21 JUN 19,121,11.35,B,12.70,N,WMT190621P121,0,0,42.51%,16.02,-.929,.009,.021,-.054,-.010,0, ,12.025,0,12,5,95.36%,4.64%,9.41%,3.98%,<empty>,,
,,WMT190621C122,0,0,31.68%,2.13,.009,.005,.004,-.009,.00,0, ,.015,0,0,112,0.79%,99.21%,1.60%,0.63%,541.86%,0,C,.03,Q,21 JUN 19,122,12.00,B,13.45,A,WMT190621P122,0,0,--,<empty>,-1.000,.00,.00,.00,.00,0, ,12.725,0,12,10,100.00%,0.00%,<empty>,-8.58%,<empty>,,
,,WMT190621C123,0,0,33.62%,2.23,.008,.004,.004,-.009,.00,0, ,.015,0,0,113,0.74%,99.26%,1.48%,0.63%,583.72%,0,C,.03,Q,21 JUN 19,123,13.25,B,14.55,A,WMT190621P123,0,0,--,<empty>,-1.000,.00,.00,.00,.00,0, ,13.900,0,12,10,100.00%,0.00%,<empty>,-1.26%,<empty>,,
,,WMT190621C124,0,0,35.52%,2.34,.008,.004,.004,-.009,.00,0, ,.015,0,0,113,0.68%,99.32%,1.38%,0.63%,625.58%,0,C,.03,Q,21 JUN 19,124,13.90,B,15.65,A,WMT190621P124,0,0,--,<empty>,-1.000,.00,.00,.00,.00,0, ,14.775,0,12,5,100.00%,0.00%,<empty>,-6.49%,<empty>,,
,,WMT190621C125,0,"1,204",33.35%,1.83,.003,.002,.002,-.004,.00,.01,E,.005,.01,0,500,0.27%,99.73%,0.54%,0.21%,667.02%,0,E,.01,P,21 JUN 19,125,14.60,B,17.20,H,WMT190621P125,0,0,--,<empty>,-1.000,.00,.00,.00,.00,24.80,H,15.900,24.80,12,11,100.00%,0.00%,<empty>,-1.26%,<empty>,,
,,WMT190621C130,0,319,41.84%,2.24,.003,.001,.001,-.004,.00,.03,X,.005,.03,0,250,0.21%,99.79%,0.42%,0.21%,876.31%,0,C,.01,C,21 JUN 19,130,19.55,B,22.75,C,WMT190621P130,0,0,75.64%,28.76,-.913,.006,.024,-.112,-.012,28.75,Q,21.150,28.75,12,2,94.78%,5.22%,10.70%,9.21%,<empty>,,
,,WMT190621C135,0,47,57.41%,3.76,.007,.002,.003,-.013,.00,.01,Q,.020,.01,0,146,0.54%,99.46%,1.09%,0.84%,1086.23%,0,C,.04,Z,21 JUN 19,135,24.80,B,26.90,N,WMT190621P135,0,0,--,<empty>,-1.000,.00,.00,.00,.00,32.30,B,25.850,32.30,12,5,100.00%,0.00%,<empty>,-3.35%,<empty>,,
,,WMT190621C140,0,173,57.42%,2.98,.002,.001,.001,-.004,.00,.01,X,.005,.01,0,1,0.14%,99.86%,0.29%,0.21%,1294.90%,0,Q,.01,Q,21 JUN 19,140,30.15,B,32.70,N,WMT190621P140,0,0,116.33%,43.97,-.888,.005,.028,-.204,-.014,36.90,Q,31.425,36.90,12,2,93.77%,6.23%,12.95%,20.72%,<empty>,,

28 JUN 19  (14)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,,
,,WMT190628C80,0,0,117.20%,38.29,.922,.006,.032,-.125,.045,0, ,30.050,0,12,21,88.24%,11.76%,22.29%,21.88%,21.88%,28.45,B,31.65,H,28 JUN 19,80,0,C,.04,Z,WMT190628P80,0,0,60.23%,1.92,-.005,.001,.003,-.007,.00,0, ,.020,0,0,112,0.66%,99.34%,1.29%,0.45%,<empty>,,
,,WMT190628C85,0,0,100.39%,32.75,.907,.007,.036,-.122,.027,0, ,25.100,0,12,21,86.96%,13.04%,24.87%,22.99%,22.99%,23.50,B,26.70,H,28 JUN 19,85,0,C,.03,Z,WMT190628P85,0,5,47.98%,1.55,-.004,.001,.003,-.005,.00,.06,C,.015,.06,0,82,0.59%,99.41%,1.17%,0.33%,<empty>,,
,,WMT190628C90,0,0,83.29%,26.98,.889,.010,.042,-.116,.026,0, ,20.125,0,12,2,85.43%,14.57%,27.98%,23.55%,23.55%,18.60,B,21.65,C,28 JUN 19,90,0,C,.03,W,WMT190628P90,0,8,37.94%,1.33,-.006,.002,.004,-.005,.00,.03,X,.015,.03,0,101,0.69%,99.31%,1.36%,0.33%,<empty>,,
,,WMT190628C93,0,0,54.03%,20.31,.934,.011,.028,-.051,.032,0, ,16.425,0,12,2,91.95%,8.05%,15.71%,7.93%,7.93%,15.95,B,16.90,N,28 JUN 19,93,0,C,.03,Z,WMT190628P93,0,0,32.05%,1.18,-.006,.003,.004,-.005,.00,0, ,.015,0,0,57,0.77%,99.23%,1.52%,0.33%,<empty>,,
,,WMT190628C93.5,0,0,70.52%,22.70,.874,.013,.046,-.107,.029,0, ,16.600,0,12,31,84.31%,15.69%,30.29%,22.99%,22.99%,15.00,B,18.20,I,28 JUN 19,93.5,0,C,.03,N,WMT190628P93.5,0,284,31.09%,1.16,-.007,.003,.004,-.005,.00,.01,M,.015,.01,0,9,0.79%,99.21%,1.56%,0.33%,<empty>,,
,,WMT190628C94,0,27,47.44%,18.58,.944,.011,.025,-.040,.034,14.55,P,15.325,14.55,12,11,93.32%,6.68%,13.10%,5.69%,5.69%,14.60,B,16.05,H,28 JUN 19,94,0,C,.03,Z,WMT190628P94,0,16,30.18%,1.14,-.007,.003,.004,-.005,.00,.02,C,.015,.02,0,39,0.81%,99.19%,1.61%,0.33%,<empty>,,
,,WMT190628C94.5,0,0,67.05%,21.50,.869,.014,.047,-.105,.030,0, ,15.600,0,12,31,83.85%,16.15%,31.23%,22.99%,22.99%,14.00,B,17.20,I,28 JUN 19,94.5,0,C,.03,Z,WMT190628P94.5,0,36,29.27%,1.12,-.007,.003,.004,-.005,.00,.13,X,.015,.13,0,42,0.84%,99.16%,1.67%,0.33%,<empty>,,
,,WMT190628C95,10,7,46.56%,17.75,.934,.012,.028,-.044,.034,13.84,I,14.375,13.84,12,10,92.19%,7.81%,15.31%,6.81%,6.81%,13.85,B,14.90,A,28 JUN 19,95,0,C,.03,Z,WMT190628P95,0,39,28.22%,1.09,-.007,.003,.004,-.004,.00,.02,E,.015,.02,0,40,0.84%,99.16%,1.68%,0.33%,<empty>,,
,,WMT190628C95.5,0,0,63.60%,20.29,.863,.016,.048,-.102,.031,0, ,14.600,0,12,31,83.33%,16.67%,32.27%,22.99%,22.99%,13.00,B,16.20,I,28 JUN 19,95.5,0,P,.03,Z,WMT190628P95.5,0,3,27.31%,1.07,-.008,.003,.005,-.005,.00,.05,C,.015,.05,0,37,0.88%,99.12%,1.74%,0.33%,<empty>,,
,,WMT190628C96,0,50,42.89%,16.47,.934,.013,.028,-.041,.035,12.32,C,13.350,12.32,12,2,92.32%,7.68%,15.09%,6.25%,6.25%,12.85,B,13.85,N,28 JUN 19,96,0,P,.03,Z,WMT190628P96,0,42,26.27%,1.03,-.008,.004,.005,-.004,.00,.04,P,.015,.04,0,33,0.88%,99.12%,1.75%,0.33%,<empty>,,
,,WMT190628C96.5,0,4,58.61%,18.80,.862,.017,.049,-.095,.032,6.00,N,13.525,6.00,12,2,83.46%,16.54%,32.11%,21.32%,21.32%,12.05,B,15.00,C,28 JUN 19,96.5,0,P,.03,Z,WMT190628P96.5,0,51,25.28%,1.00,-.008,.004,.005,-.004,.00,.05,X,.015,.05,0,31,0.90%,99.10%,1.78%,0.33%,<empty>,,
,,WMT190628C97,0,105,42.52%,15.72,.919,.016,.033,-.047,.035,11.10,C,12.425,11.10,12,10,90.65%,9.35%,18.35%,7.93%,7.93%,11.85,B,13.00,A,28 JUN 19,97,0,B,.03,N,WMT190628P97,0,70,24.41%,.98319347,-.008,.004,.005,-.004,.00,.02,C,.015,.02,0,9,0.94%,99.06%,1.87%,0.33%,<empty>,,
,,WMT190628C97.5,0,12,44.55%,15.73,.901,.018,.038,-.058,.035,4.90,A,12.050,4.90,12,19,88.46%,11.54%,22.61%,10.72%,10.72%,11.00,B,13.10,P,28 JUN 19,97.5,0,C,.03,N,WMT190628P97.5,0,32,23.47%,.9574929,-.009,.004,.005,-.004,.00,.04,I,.015,.04,0,9,0.97%,99.03%,1.94%,0.33%,<empty>,,
,,WMT190628C98,0,81,38.91%,14.44,.918,.017,.033,-.044,.036,5.40,Q,11.400,5.40,12,2,90.65%,9.35%,18.38%,7.37%,7.37%,10.75,B,12.05,N,28 JUN 19,98,0,B,.03,Z,WMT190628P98,10,53,22.58%,.9365681,-.009,.005,.005,-.004,.00,.03,E,.015,.03,0,27,1.02%,98.98%,2.03%,0.33%,<empty>,,
,,WMT190628C98.5,4,18,39.59%,14.22,.905,.019,.037,-.050,.036,10.93,X,10.975,10.93,9,11,89.10%,10.90%,21.40%,9.04%,9.04%,10.55,N,11.40,N,28 JUN 19,98.5,0,C,.03,N,WMT190628P98.5,0,53,21.55%,.89881032,-.009,.005,.006,-.004,.00,.05,X,.015,.05,0,7,1.03%,98.97%,2.05%,0.33%,<empty>,,
,,WMT190628C99,0,20,31.13%,12.48,.941,.017,.026,-.027,.038,7.70,C,10.250,7.70,3,2,93.40%,6.60%,13.04%,4.02%,4.02%,10.10,N,10.40,N,28 JUN 19,99,0,P,.04,H,WMT190628P99,1,122,21.40%,.97014037,-.012,.007,.007,-.005,-.001,.01,E,.020,.01,0,11,1.34%,98.66%,2.66%,0.45%,<empty>,,
,,WMT190628C99.5,0,42,30.74%,12.06,.933,.019,.028,-.030,.038,3.78,C,9.775,3.78,7,7,92.58%,7.42%,14.65%,4.58%,4.58%,9.60,N,9.95,N,28 JUN 19,99.5,0,N,.04,N,WMT190628P99.5,0,64,20.42%,.93798138,-.012,.007,.007,-.005,-.001,.36,C,.020,.36,0,6,1.39%,98.61%,2.75%,0.45%,<empty>,,
,,WMT190628C100,20,195,27.55%,11.19,.943,.019,.025,-.024,.038,9.60,P,9.225,9.60,22,30,93.69%,6.31%,12.48%,3.46%,3.46%,9.15,C,9.30,X,28 JUN 19,100,0,N,.05,H,WMT190628P100,112,403,20.08%,.98781461,-.015,.009,.009,-.006,-.001,.04,Z,.025,.04,0,11,1.71%,98.29%,3.41%,0.56%,<empty>,,
,,WMT190628C101,18,152,25.90%,10.20,.932,.023,.029,-.026,.038,8.60,M,8.250,8.60,16,6,92.52%,7.48%,14.81%,4.02%,4.02%,8.15,P,8.35,N,28 JUN 19,101,0,N,.06,N,WMT190628P101,1,174,18.58%,.98544536,-.019,.012,.011,-.007,-.001,.03,C,.030,.03,0,6,2.14%,97.86%,4.25%,0.67%,<empty>,,
,,WMT190628C102,3,267,23.27%,9.06,.925,.027,.031,-.025,.038,7.45,C,7.250,7.45,13,2,91.93%,8.07%,15.99%,4.02%,4.02%,6.90,P,7.60,N,28 JUN 19,102,0,P,.09,Z,WMT190628P102,3,363,17.71%,1.08,-.029,.017,.015,-.009,-.001,.07,I,.045,.07,0,27,3.19%,96.81%,6.35%,1.00%,<empty>,,
,,WMT190628C103,10,356,22.03%,8.15,.904,.035,.038,-.028,.038,6.64,X,6.300,6.64,21,15,89.67%,10.33%,20.46%,5.13%,5.13%,6.25,X,6.35,P,28 JUN 19,103,.09,H,.12,N,WMT190628P103,21,201,18.39%,1.43,-.059,.029,.026,-.016,-.003,.10,H,.105,.10,72,2,6.41%,93.59%,12.73%,2.34%,<empty>,,
,,WMT190628C104,2,464,20.41%,7.19,.879,.044,.044,-.031,.037,5.55,Z,5.350,5.55,21,15,87.14%,12.86%,25.50%,6.25%,6.25%,5.30,H,5.40,P,28 JUN 19,104,.15,N,.17,H,WMT190628P104,134,85,17.63%,1.58,-.088,.041,.035,-.021,-.004,.15,Z,.160,.15,5,23,9.38%,90.62%,18.63%,3.57%,<empty>,,
,,WMT190628C105,76,530,18.45%,6.18,.850,.057,.052,-.032,.036,4.75,N,4.400,4.75,12,17,84.17%,15.83%,31.40%,7.37%,7.37%,4.35,Z,4.45,C,28 JUN 19,105,.23,N,.25,I,WMT190628P105,15,148,16.82%,1.75,-.128,.056,.046,-.026,-.006,.23,M,.240,.23,8,45,13.51%,86.49%,26.84%,5.36%,<empty>,,
,,WMT190628C106,10,267,17.79%,5.42,.791,.073,.063,-.038,.034,3.85,P,3.550,3.85,31,61,78.16%,21.84%,43.33%,10.72%,10.72%,3.50,I,3.60,M,28 JUN 19,106,.34,H,.36,N,WMT190628P106,76,194,15.83%,1.91,-.181,.075,.058,-.030,-.008,.28,B,.350,.28,22,6,19.00%,81.00%,37.76%,7.81%,<empty>,,
,,WMT190628C107,290,328,16.72%,4.61,.721,.091,.074,-.041,.031,2.93,X,2.730,2.93,23,41,70.96%,29.04%,57.60%,14.73%,14.73%,2.69,Z,2.77,H,28 JUN 19,107,.52,H,.54,H,WMT190628P107,122,84,15.10%,2.15,-.259,.097,.072,-.035,-.012,.48,X,.530,.48,30,18,26.92%,73.08%,53.49%,11.83%,<empty>,,
,,WMT190628C108,49,539,15.64%,3.83,.629,.109,.083,-.043,.027,1.99,Z,1.980,1.99,27,27,61.76%,38.24%,75.86%,20.32%,20.32%,1.96,H,2.00,H,28 JUN 19,108,.79,Z,.81,N,WMT190628P108,92,126,14.47%,2.46,-.361,.117,.083,-.039,-.016,.80,Q,.800,.80,24,6,37.23%,62.77%,73.93%,17.86%,<empty>,,
,,WMT190628C109,"1,441",263,15.02%,3.19,.516,.120,.088,-.044,.023,1.44,C,1.365,1.44,25,21,50.40%,49.60%,98.34%,28.91%,28.91%,1.35,Z,1.38,H,28 JUN 19,109,1.18,N,1.21,H,WMT190628P109,297,300,14.04%,2.84,-.483,.128,.088,-.040,-.021,1.12,H,1.195,1.12,13,26,49.49%,50.51%,98.22%,26.68%,<empty>,,
,,WMT190628C110,143,516,14.60%,2.64,.394,.119,.085,-.041,.017,.89,P,.885,.89,25,38,38.30%,61.70%,77.17%,19.76%,40.52%,.87,Z,.90,H,28 JUN 19,110,1.70,N,1.72,N,WMT190628P110,360,111,13.52%,3.27,-.614,.128,.084,-.037,-.026,1.67,Q,1.710,1.67,13,7,62.51%,37.49%,75.46%,17.41%,<empty>,,
,,WMT190628C111,61,151,14.28%,2.16,.278,.106,.074,-.035,.012,.56,C,.535,.56,27,24,26.89%,73.11%,54.11%,11.94%,55.03%,.52,H,.55,Z,28 JUN 19,111,2.35,H,2.41,Z,WMT190628P111,101,255,13.32%,3.81,-.736,.111,.072,-.031,-.030,2.21,I,2.380,2.21,28,18,74.50%,25.50%,51.28%,10.05%,<empty>,,
