SYMBOL,DT,OPTION,QTY,PRICE,EXCHANGE,SPREAD,DELTA,IV,SPOT,,
IBM,11:08:38,25 OCT 19 135 P,1,0.16,ISE,.14x.16,0,++,135.37,Spread,
IBM,11:08:38,25 OCT 19 136 C,30,0.12,C2,.11x.14,0,++,135.37,,
IBM,11:08:00,1 NOV 19 147 C,1,0.03,ISE,.00x.02,0.016,27.68%,135.37,Spread,
IBM,11:07:01,25 OCT 19 129 P,2,0.01,BEST,.00x.02,0,++,135.43,,
IBM,11:05:59,25 OCT 19 129 P,3,0.02,PHLX,.00x.02,0,++,135.44,Spread,
IBM,11:05:59,25 OCT 19 132 P,3,0.03,PHLX,.00x.01,0,++,135.44,,
IBM,11:03:09,25 OCT 19 135 P,2,0.16,PHLX,.16x.18,0,++,135.43,,
IBM,11:03:07,1 NOV 19 140 C,20,0.1,BOX,.09x.11,0.073,16.48%,135.43,,
IBM,11:02:45,25 OCT 19 135 P,20,0.17,PHLX,.16x.18,0,++,135.41,,
IBM,11:02:22,25 OCT 19 135 P,1,0.17,BEST,.16x.17,0,++,135.41,,
IBM,11:01:30,1 NOV 19 134 C,1,2.13,CBOE,2.09x2.16,0.675,17.37%,135.45,,
IBM,11:01:24,25 OCT 19 136 C,10,0.14,C2,.13x.16,0,++,135.45,,
IBM,11:00:40,25 OCT 19 136 C,2,0.13,BOX,.13x.16,0,++,135.43,,
IBM,11:00:40,25 OCT 19 136 C,2,0.13,BOX,.13x.16,0,++,135.43,,
IBM,11:00:40,25 OCT 19 136 C,2,0.13,BOX,.13x.16,0,++,135.43,,
IBM,11:00:40,25 OCT 19 136 C,4,0.13,BOX,.13x.16,0,++,135.43,,
IBM,11:00:37,25 OCT 19 136 C,2,0.13,CBOE,.13x.14,0,++,135.43,,
IBM,11:00:33,25 OCT 19 136 C,5,0.14,BATS,.14x.16,0,++,135.43,,
IBM,11:00:33,25 OCT 19 136 C,5,0.14,BATS,.14x.16,0,++,135.43,,
IBM,11:00:31,25 OCT 19 136 C,1,0.13,C2,.13x.14,0,++,135.43,,
IBM,11:00:31,25 OCT 19 136 C,3,0.13,C2,.13x.14,0,++,135.43,,
IBM,11:00:31,25 OCT 19 136 C,6,0.13,C2,.13x.14,0,++,135.43,,
IBM,11:00:31,25 OCT 19 136 C,10,0.13,CBOE,.13x.14,0,++,135.43,,
IBM,11:00:30,25 OCT 19 136 C,1,0.13,CBOE,.13x.14,0,++,135.43,,
IBM,11:00:30,25 OCT 19 136 C,2,0.13,CBOE,.13x.14,0,++,135.43,,
IBM,11:00:30,25 OCT 19 136 C,2,0.13,CBOE,.13x.14,0,++,135.43,,
IBM,11:00:30,25 OCT 19 136 C,5,0.13,CBOE,.13x.14,0,++,135.43,,
IBM,11:00:24,25 OCT 19 136 C,2,0.14,CBOE,.14x.17,0,++,135.43,,
IBM,11:00:23,25 OCT 19 136 C,1,0.14,BOX,.14x.17,0,++,135.43,,
IBM,11:00:23,25 OCT 19 136 C,1,0.14,BOX,.14x.17,0,++,135.43,,
IBM,10:59:56,25 OCT 19 135 P,10,0.18,AMEX,.17x.19,0,++,135.4,,
IBM,10:58:13,1 NOV 19 137 C,1,0.53,CBOE,.52x.55,0.292,15.54%,135.39,,
IBM,10:58:13,1 NOV 19 137 C,1,0.53,CBOE,.52x.55,0.292,15.54%,135.39,,
IBM,10:58:13,1 NOV 19 137 C,1,0.53,CBOE,.52x.55,0.292,15.54%,135.39,,
IBM,10:57:38,25 OCT 19 136 C,1,0.14,NYSE,.14x.15,0,++,135.37,,
IBM,10:57:18,25 OCT 19 136 C,1,0.12,AMEX,.12x.15,0,++,135.37,,
IBM,10:57:12,25 OCT 19 135 P,10,0.2,BATS,.20x.21,0,++,135.37,,
IBM,10:56:35,25 OCT 19 136 C,10,0.12,CBOE,.12x.13,0,++,135.34,,
IBM,10:56:33,25 OCT 19 136 C,1,0.12,CBOE,.12x.13,0,++,135.34,,
IBM,10:56:33,25 OCT 19 136 C,2,0.12,CBOE,.12x.13,0,++,135.34,,
IBM,10:56:33,25 OCT 19 136 C,2,0.12,CBOE,.12x.13,0,++,135.34,,
IBM,10:56:28,25 OCT 19 136 C,2,0.13,CBOE,.13x.15,0,++,135.34,,
IBM,10:56:20,25 OCT 19 136 C,1,0.12,BEST,.12x.13,0,++,135.34,,
IBM,10:56:20,25 OCT 19 136 C,1,0.12,CBOE,.12x.13,0,++,135.34,,
IBM,10:56:20,25 OCT 19 136 C,1,0.12,CBOE,.12x.13,0,++,135.34,,
IBM,10:56:20,25 OCT 19 136 C,2,0.12,CBOE,.12x.13,0,++,135.34,,
IBM,10:56:19,25 OCT 19 136 C,3,0.12,CBOE,.12x.13,0,++,135.34,,
IBM,10:56:19,25 OCT 19 136 C,2,0.12,CBOE,.12x.13,0,++,135.34,,
IBM,10:55:08,25 OCT 19 135 P,5,0.21,BATS,.21x.23,0,++,135.295,,
IBM,10:54:55,8 NOV 19 130 C,4,5.62,ISE,5.45x5.80,0.874,18.10%,135.36,Spread,
IBM,10:54:13,25 OCT 19 136 C,30,0.12,C2,.11x.12,0,++,135.36,,
IBM,10:53:48,8 NOV 19 137 C,1,0.8,BEST,.77x.80,0.325,14.46%,135.24,,
IBM,10:52:47,8 NOV 19 133 C,1,2.98,BATS,2.91x2.98,0.701,16.11%,135.2006,,
IBM,10:50:51,1 NOV 19 137 C,5,0.52,CBOE,.52x.54,0.284,15.91%,135.275,,
IBM,10:50:51,1 NOV 19 137 C,11,0.52,CBOE,.52x.54,0.284,15.91%,135.275,,
IBM,10:50:49,25 OCT 19 136 C,1,0.13,BOX,.13x.16,0,++,135.275,,
IBM,10:50:49,25 OCT 19 136 C,1,0.13,BOX,.13x.16,0,++,135.275,,
IBM,10:50:48,25 OCT 19 136 C,1,0.13,BOX,.13x.16,0,++,135.275,,
IBM,10:50:48,25 OCT 19 136 C,1,0.13,BOX,.13x.16,0,++,135.275,,
IBM,10:50:46,25 OCT 19 136 C,1,0.13,BOX,.13x.16,0,++,135.275,,
IBM,10:50:46,25 OCT 19 136 C,1,0.13,BOX,.13x.16,0,++,135.275,,
IBM,10:50:45,1 NOV 19 137 C,10,0.54,PHLX,.52x.54,0.288,16.22%,135.275,Spread,
IBM,10:50:41,25 OCT 19 135 P,1,0.2,AMEX,.20x.21,0,++,135.275,,
IBM,10:50:41,25 OCT 19 136 C,2,0.14,BEST,.13x.14,0,++,135.275,,
IBM,10:50:40,25 OCT 19 136 C,1,0.13,CBOE,.13x.14,0,++,135.275,,
IBM,10:50:40,25 OCT 19 136 C,1,0.13,CBOE,.13x.14,0,++,135.275,,
IBM,10:50:19,25 OCT 19 136 C,1,0.13,BOX,.12x.14,0,++,135.275,,
IBM,10:50:12,1 NOV 19 134 C,1,2.06,BATS,2.02x2.08,0.65,18.04%,135.275,,
IBM,10:50:12,1 NOV 19 134 C,1,2.06,BATS,2.02x2.08,0.65,18.04%,135.275,,
IBM,10:50:12,1 NOV 19 134 C,1,2.06,BATS,2.02x2.08,0.65,18.04%,135.275,,
IBM,10:50:12,1 NOV 19 134 C,1,2.06,BATS,2.02x2.08,0.65,18.04%,135.275,,
IBM,10:50:12,1 NOV 19 134 C,1,2.06,BATS,2.02x2.08,0.65,18.04%,135.275,,
IBM,10:50:12,1 NOV 19 134 C,1,2.06,BATS,2.02x2.08,0.65,18.04%,135.275,,
IBM,10:50:12,1 NOV 19 134 C,1,2.06,BATS,2.02x2.08,0.65,18.04%,135.275,,
IBM,10:50:12,1 NOV 19 134 C,1,2.06,BATS,2.02x2.08,0.65,18.04%,135.275,,
IBM,10:50:12,1 NOV 19 134 C,1,2.06,BATS,2.02x2.08,0.65,18.04%,135.275,,
IBM,10:50:12,1 NOV 19 134 C,1,2.06,BATS,2.05x2.08,0.65,18.04%,135.275,,
IBM,10:50:12,1 NOV 19 134 C,1,2.06,BATS,2.05x2.08,0.65,18.04%,135.275,,
IBM,10:50:12,1 NOV 19 134 C,1,2.06,BATS,2.02x2.08,0.65,18.04%,135.275,,
IBM,10:50:12,1 NOV 19 134 C,1,2.06,BATS,2.02x2.08,0.65,18.04%,135.275,,
IBM,10:50:12,1 NOV 19 134 C,1,2.06,BATS,2.02x2.08,0.65,18.04%,135.275,,
IBM,10:50:12,1 NOV 19 134 C,1,2.06,BATS,2.02x2.08,0.65,18.04%,135.275,,
IBM,10:50:12,1 NOV 19 134 C,1,2.06,BATS,2.02x2.08,0.65,18.04%,135.275,,
IBM,10:50:12,1 NOV 19 134 C,1,2.06,BATS,2.06x2.08,0.65,18.04%,135.275,,
IBM,10:50:12,1 NOV 19 134 C,1,2.06,BATS,2.06x2.08,0.65,18.04%,135.275,,
IBM,10:50:12,1 NOV 19 134 C,1,2.06,BATS,2.02x2.06,0.65,18.04%,135.275,,
IBM,10:50:11,1 NOV 19 134 C,6,2.05,NASDAQ,2.01x2.07,0.651,17.90%,135.275,,
IBM,10:48:44,8 NOV 19 137 C,4,0.75,BEST,.71x.75,0.308,14.56%,135.05,,
IBM,10:47:42,1 NOV 19 137 C,10,0.42,PHLX,.42x.44,0.245,15.68%,134.9493,,
IBM,10:45:44,1 NOV 19 134 C,2,1.75,CBOE,1.72x1.77,0.601,17.69%,134.82,,
IBM,10:45:44,1 NOV 19 134 C,4,1.75,CBOE,1.72x1.77,0.601,17.69%,134.82,,
IBM,10:45:44,1 NOV 19 134 C,4,1.75,CBOE,1.72x1.77,0.601,17.69%,134.82,,
IBM,10:45:25,25 OCT 19 136 C,19,0.06,CBOE,.06x.08,0,++,134.82,,
IBM,10:45:18,25 OCT 19 136 C,1,0.08,PHLX,.05x.08,0,++,134.82,Spread,
IBM,10:45:18,25 OCT 19 136 C,1,0.08,PHLX,.05x.08,0,++,134.82,Spread,
IBM,10:40:39,25 OCT 19 136 C,8,0.06,C2,.06x.06,0,++,134.82,,
IBM,10:40:39,25 OCT 19 136 C,6,0.06,NASDAQ,.06x.06,0,++,134.82,,
IBM,10:40:39,25 OCT 19 136 C,10,0.06,C2,.06x.06,0,++,134.82,,
IBM,10:40:39,25 OCT 19 136 C,5,0.06,BATS,.06x.06,0,++,134.82,,
IBM,10:37:52,25 OCT 19 136 C,1,0.08,PHLX,.05x.08,0,++,134.77,Spread,
IBM,10:36:49,25 OCT 19 136 C,25,0.06,NASDAQ,.06x.08,0,++,134.8,,
IBM,10:36:44,1 NOV 19 134 C,1,1.72,ISE,1.67x1.74,0.599,17.44%,134.8,Spread,
IBM,10:36:44,8 NOV 19 137 C,1,0.66,ISE,.64x.70,0.283,14.39%,134.8,Spread,
IBM,10:36:00,25 OCT 19 132 P,1,0.01,CBOE,.00x.01,0,++,134.8,,
IBM,10:35:55,8 NOV 19 120 P,2,0.09,BEST,.02x.11,-0.028,31.33%,134.73,Spread,
IBM,10:35:06,1 NOV 19 134 C,6,1.65,CBOE,1.64x1.70,0.593,17.05%,134.73,,
IBM,10:33:30,25 OCT 19 136 C,48,0.07,NASDAQ,.07x.09,0,++,134.81,,
IBM,10:33:30,25 OCT 19 136 C,2,0.07,CBOE,.07x.09,0,++,134.81,,
IBM,10:32:42,25 OCT 19 136 C,2,0.07,BEST,.07x.08,0,++,134.87,,
IBM,10:32:42,25 OCT 19 136 C,4,0.07,BEST,.07x.08,0,++,134.87,,
IBM,10:32:42,25 OCT 19 136 C,14,0.07,BEST,.07x.08,0,++,134.87,,
IBM,10:32:27,1 NOV 19 134 C,200,1.71,NASDAQ,1.69x1.76,0.612,16.70%,134.87,,
IBM,10:32:19,25 OCT 19 136 C,100,0.08,CBOE,.07x.10,0,++,134.87,,
IBM,10:32:02,25 OCT 19 132 C,1,2.84,BEST,2.84x2.85,1,--,134.87,,
IBM,10:31:40,1 NOV 19 134 C,69,1.78,NYSE,1.77x1.78,0.629,16.55%,135,,
IBM,10:31:40,1 NOV 19 134 C,33,1.78,NYSE,1.77x1.78,0.629,16.55%,135,,
IBM,10:31:31,25 OCT 19 136 C,1,0.09,BATS,.09x.11,0,++,135,,
IBM,10:31:31,25 OCT 19 136 C,24,0.09,BATS,.09x.11,0,++,135,,
IBM,10:31:31,25 OCT 19 136 C,25,0.09,NASDAQ,.09x.11,0,++,135,,
IBM,10:31:24,25 OCT 19 132 C,2,2.9,BATS,2.81x2.90,1,--,135,,
IBM,10:31:24,25 OCT 19 132 C,2,2.9,BATS,2.81x2.90,1,--,135,,
IBM,10:31:24,25 OCT 19 136 C,37,0.08,CBOE,.08x.11,0,++,135,,
IBM,10:31:24,25 OCT 19 136 C,13,0.08,CBOE,.08x.11,0,++,135,,
IBM,10:31:19,1 NOV 19 134 C,1,1.8,NASDAQ,1.80x1.85,0.627,16.84%,135,,
IBM,10:31:19,1 NOV 19 134 C,19,1.8,BATS,1.80x1.85,0.627,16.84%,135,,
IBM,10:31:19,1 NOV 19 134 C,19,1.8,NASDAQ,1.80x1.85,0.627,16.84%,135,,
IBM,10:31:19,1 NOV 19 134 C,11,1.8,BEST,1.80x1.85,0.627,16.84%,135,,
IBM,10:31:19,1 NOV 19 134 C,12,1.8,BEST,1.80x1.85,0.627,16.84%,135,,
IBM,10:31:19,1 NOV 19 134 C,6,1.8,CBOE,1.80x1.85,0.627,16.84%,135,,
IBM,10:31:19,1 NOV 19 134 C,1,1.8,CBOE,1.80x1.85,0.627,16.84%,135,,
IBM,10:31:19,1 NOV 19 134 C,10,1.8,C2,1.80x1.85,0.627,16.84%,135,,
IBM,10:31:19,1 NOV 19 134 C,14,1.8,C2,1.80x1.85,0.627,16.84%,135,,
IBM,10:31:04,25 OCT 19 136 C,2,0.09,CBOE,.10x.11,0,++,135,,
IBM,10:31:04,25 OCT 19 136 C,2,0.09,CBOE,.10x.11,0,++,135,,
IBM,10:31:04,25 OCT 19 136 C,18,0.09,CBOE,.10x.11,0,++,135,,
IBM,10:31:04,25 OCT 19 136 C,19,0.09,CBOE,.10x.11,0,++,135,,
IBM,10:31:04,25 OCT 19 136 C,26,0.09,CBOE,.10x.11,0,++,135,,
IBM,10:31:04,25 OCT 19 136 C,8,0.1,NASDAQ,.09x.11,0,++,135,,
IBM,10:31:04,25 OCT 19 136 C,25,0.1,NASDAQ,.09x.11,0,++,135,,
IBM,10:30:32,1 NOV 19 134 C,1,1.85,NASDAQ,1.84x1.85,0.619,17.72%,134.98,,
IBM,10:30:32,1 NOV 19 134 C,3,1.85,NASDAQ,1.84x1.85,0.619,17.72%,134.98,,
IBM,10:30:32,1 NOV 19 134 C,1,1.85,NASDAQ,1.84x1.91,0.619,17.72%,134.98,,
IBM,10:30:32,1 NOV 19 134 C,1,1.85,NASDAQ,1.84x1.91,0.619,17.72%,134.98,,
IBM,10:30:23,25 OCT 19 132 C,1,3.07,BEST,2.99x3.15,1,++,134.98,Spread,
IBM,10:30:23,25 OCT 19 132 C,1,3.09,NYSE,2.99x3.15,1,++,134.98,Spread,
IBM,10:30:14,8 NOV 19 133 P,1,1.44,CBOE,1.41x1.56,-0.359,21.81%,134.98,,
IBM,10:30:10,25 OCT 19 136 C,51,0.1,BATS,.10x.12,0,++,134.98,,
IBM,10:30:10,25 OCT 19 136 C,1,0.1,NASDAQ,.09x.12,0,++,134.98,,
IBM,10:30:10,25 OCT 19 136 C,25,0.1,NASDAQ,.09x.12,0,++,134.98,,
IBM,10:30:10,25 OCT 19 136 C,1,0.1,NASDAQ,.09x.12,0,++,134.98,,
IBM,10:30:10,25 OCT 19 136 C,2,0.1,NASDAQ,.09x.12,0,++,134.98,,
IBM,10:30:04,25 OCT 19 135 P,50,0.35,NYSE,.34x.35,-1,++,134.98,,
IBM,10:30:02,25 OCT 19 135 P,25,0.35,PHLX,.34x.39,-1,++,134.98,,
IBM,10:29:58,25 OCT 19 136 C,12,0.1,NASDAQ,.09x.12,0,++,134.9477,,
IBM,10:29:58,25 OCT 19 136 C,11,0.1,NASDAQ,.10x.12,0,++,134.9477,,
IBM,10:29:58,25 OCT 19 136 C,11,0.1,NASDAQ,.09x.12,0,++,134.9477,,
IBM,10:29:58,25 OCT 19 136 C,21,0.1,BATS,.10x.12,0,++,134.9477,,
IBM,10:29:58,25 OCT 19 136 C,23,0.1,NASDAQ,.10x.12,0,++,134.9477,,
IBM,10:29:58,25 OCT 19 136 C,4,0.1,BATS,.10x.12,0,++,134.9477,,
IBM,10:29:58,25 OCT 19 136 C,1,0.1,C2,.10x.12,0,++,134.9477,,
IBM,10:29:50,25 OCT 19 136 C,1,0.1,CBOE,.09x.11,0,++,134.9477,,
IBM,10:29:50,25 OCT 19 136 C,1,0.1,CBOE,.09x.11,0,++,134.9477,,
IBM,10:29:50,25 OCT 19 136 C,1,0.1,CBOE,.09x.11,0,++,134.9477,,
IBM,10:29:39,25 OCT 19 135 P,25,0.37,NYSE,.36x.37,-1,++,134.9477,,
IBM,10:28:42,1 NOV 19 134 C,5,1.79,NASDAQ,1.75x1.79,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,11,1.79,NASDAQ,1.78x1.79,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,1,1.79,NASDAQ,1.78x1.79,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,10,1.79,NASDAQ,1.78x1.79,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,3,1.79,BOX,1.79x1.80,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,1,1.79,BEST,1.79x1.80,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,22,1.79,NASDAQ,1.79x1.86,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,8,1.79,BEST,1.79x1.86,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,5,1.79,BEST,1.79x1.86,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,1,1.79,BEST,1.79x1.86,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,5,1.79,BEST,1.79x1.86,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,3,1.79,CBOE,1.79x1.86,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,6,1.79,BEST,1.79x1.86,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,5,1.79,CBOE,1.79x1.86,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,5,1.79,CBOE,1.79x1.86,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,8,1.79,BEST,1.79x1.86,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,6,1.79,CBOE,1.79x1.86,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,1,1.79,BATS,1.79x1.86,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,19,1.79,BATS,1.79x1.86,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,1,1.79,C2,1.79x1.86,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,3,1.79,C2,1.79x1.86,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,10,1.79,C2,1.79x1.86,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 134 C,11,1.79,NYSE,1.79x1.86,0.621,17.05%,134.96,,
IBM,10:28:40,1 NOV 19 137 C,5,0.45,PHLX,.44x.46,0.252,16.14%,134.96,,
IBM,10:27:59,1 NOV 19 134 C,44,1.83,PHLX,1.82x1.89,0.646,16.20%,135.1175,,
IBM,10:27:59,1 NOV 19 134 C,19,1.82,NASDAQ,1.82x1.89,0.647,16.05%,135.1175,,
IBM,10:27:59,1 NOV 19 134 C,1,1.82,BEST,1.82x1.89,0.647,16.05%,135.1175,,
IBM,10:27:59,1 NOV 19 134 C,3,1.82,CBOE,1.82x1.89,0.647,16.05%,135.1175,,
IBM,10:27:59,1 NOV 19 134 C,3,1.82,CBOE,1.82x1.89,0.647,16.05%,135.1175,,
IBM,10:27:55,25 OCT 19 136 C,10,0.11,BEST,.10x.11,0,++,135.1175,,
IBM,10:27:48,25 OCT 19 136 C,10,0.1,BEST,.09x.10,0,++,135.1175,,
IBM,10:27:48,25 OCT 19 136 C,35,0.1,NYSE,.09x.10,0,++,135.1175,,
IBM,10:27:48,25 OCT 19 136 C,3,0.1,NASDAQ,.09x.10,0,++,135.1175,,
IBM,10:27:38,25 OCT 19 135 P,24,0.39,BATS,.37x.39,0,++,135.1175,,
IBM,10:27:38,25 OCT 19 135 P,1,0.39,BATS,.37x.39,0,++,135.1175,,
IBM,10:27:18,25 OCT 19 135 P,14,0.36,CBOE,.35x.41,0,++,135.1175,Spread,
IBM,10:27:18,25 OCT 19 135 P,2,0.37,CBOE,.35x.41,0,++,135.1175,Spread,
IBM,10:27:16,25 OCT 19 136 C,15,0.1,NYSE,.09x.10,0,++,135.1175,,
IBM,10:27:14,25 OCT 19 136 C,3,0.09,BATS,.09x.09,0,++,135.1175,,
IBM,10:27:14,25 OCT 19 136 C,5,0.09,NASDAQ,.09x.09,0,++,135.1175,,
IBM,10:26:37,25 OCT 19 135 P,2,0.29,NASDAQ,.27x.29,0,++,135.28,,
IBM,10:26:33,25 OCT 19 132 P,7,0.01,ISE,.00x.01,0,++,135.28,Spread,
IBM,10:26:14,1 NOV 19 134 C,80,1.97,BEST,1.93x1.97,0.661,16.69%,135.28,,
IBM,10:26:00,25 OCT 19 132 C,1,3.25,BEST,3.20x3.25,1,--,135.28,,
IBM,10:25:53,1 NOV 19 140 C,15,0.11,BEST,.08x.11,0.076,17.39%,135.24,,
IBM,10:25:53,25 OCT 19 132 P,1,0.01,ISE,.00x.01,0,++,135.24,Spread,
IBM,10:25:15,1 NOV 19 137 C,1,0.5,BEST,.48x.50,0.278,15.75%,135.24,,
IBM,10:25:15,1 NOV 19 137 C,1,0.5,BATS,.48x.50,0.278,15.75%,135.24,,
IBM,10:25:00,1 NOV 19 134 C,1,1.98,CBOE,1.96x2.03,0.652,17.21%,135.24,,
IBM,10:24:59,25 OCT 19 132 C,1,3.25,BEST,3.20x3.25,1,++,135.03,,
IBM,10:24:58,25 OCT 19 135 P,25,0.25,BATS,.25x.27,0,++,135.03,,
IBM,10:24:52,1 NOV 19 137 C,3,0.47,NASDAQ,.44x.47,0.26,16.18%,135.03,,
IBM,10:24:34,25 OCT 19 135 P,50,0.29,BEST,.26x.31,0,++,135.03,,
IBM,10:24:31,25 OCT 19 135 P,50,0.3,AMEX,.25x.30,0,++,135.03,,
IBM,10:24:26,1 NOV 19 137 C,1,0.47,NASDAQ,.44x.47,0.26,16.18%,135.03,,
IBM,10:24:25,1 NOV 19 137 C,10,0.44,NASDAQ,.41x.44,0.253,15.68%,135.03,,
IBM,10:24:25,25 OCT 19 129 P,1,0.01,BEST,.00x.02,0,++,135.03,Spread,
IBM,10:23:20,25 OCT 19 135 P,1,0.32,BATS,.31x.33,-1,++,134.98,,
IBM,10:23:20,25 OCT 19 135 P,3,0.32,BATS,.31x.33,-1,++,134.98,,
IBM,10:23:05,1 NOV 19 134 C,16,1.8,BATS,1.76x1.82,0.623,17.01%,134.98,,
IBM,10:22:15,1 NOV 19 134 C,3,1.74,NASDAQ,1.69x1.75,0.605,17.38%,134.84,,
IBM,10:22:10,1 NOV 19 134 C,139,1.74,BEST,1.74x1.75,0.605,17.38%,134.84,,
IBM,10:22:10,1 NOV 19 134 C,4,1.74,BATS,1.68x1.74,0.605,17.38%,134.84,,
IBM,10:22:10,1 NOV 19 134 C,1,1.73,NASDAQ,1.68x1.75,0.605,17.24%,134.84,,
IBM,10:22:10,1 NOV 19 134 C,1,1.74,NASDAQ,1.68x1.75,0.605,17.38%,134.84,,
IBM,10:22:10,1 NOV 19 134 C,10,1.74,BEST,1.68x1.75,0.605,17.38%,134.84,,
IBM,10:22:10,1 NOV 19 134 C,5,1.74,BEST,1.68x1.74,0.605,17.38%,134.84,,
IBM,10:22:10,1 NOV 19 134 C,5,1.74,NASDAQ,1.68x1.74,0.605,17.38%,134.84,,
IBM,10:22:10,1 NOV 19 134 C,3,1.74,BEST,1.68x1.74,0.605,17.38%,134.84,,
IBM,10:22:10,1 NOV 19 134 C,5,1.74,BATS,1.68x1.74,0.605,17.38%,134.84,,
IBM,10:22:10,1 NOV 19 134 C,7,1.74,BATS,1.68x1.74,0.605,17.38%,134.84,,
IBM,10:22:10,1 NOV 19 134 C,3,1.74,CBOE,1.68x1.74,0.605,17.38%,134.84,,
IBM,10:22:10,1 NOV 19 134 C,3,1.74,BEST,1.68x1.74,0.605,17.38%,134.84,,
IBM,10:22:10,1 NOV 19 134 C,7,1.74,BEST,1.68x1.74,0.605,17.38%,134.84,,
IBM,10:22:10,1 NOV 19 134 C,7,1.74,C2,1.68x1.74,0.605,17.38%,134.84,,
IBM,10:22:10,1 NOV 19 134 C,1,1.74,NYSE,1.68x1.74,0.605,17.38%,134.84,,
IBM,10:21:58,1 NOV 19 134 C,1,1.72,NASDAQ,1.67x1.72,0.607,17.07%,134.843,,
IBM,10:21:58,1 NOV 19 134 C,100,1.72,BEST,1.72x1.73,0.607,17.07%,134.843,,
IBM,10:21:51,1 NOV 19 134 C,67,1.74,NASDAQ,1.69x1.75,0.605,17.35%,134.843,,
IBM,10:21:48,1 NOV 19 134 C,14,1.74,BATS,1.69x1.74,0.605,17.35%,134.843,,
IBM,10:21:48,1 NOV 19 134 C,4,1.74,NASDAQ,1.69x1.75,0.605,17.35%,134.843,,
IBM,10:21:48,1 NOV 19 134 C,2,1.74,NASDAQ,1.74x1.75,0.605,17.35%,134.843,,
IBM,10:21:48,1 NOV 19 134 C,1,1.74,NASDAQ,1.74x1.75,0.605,17.35%,134.843,,
IBM,10:21:48,1 NOV 19 134 C,3,1.74,NASDAQ,1.69x1.74,0.605,17.35%,134.843,,
IBM,10:21:48,1 NOV 19 134 C,8,1.74,BATS,1.69x1.74,0.605,17.35%,134.843,,
IBM,10:21:48,1 NOV 19 134 C,5,1.74,BEST,1.69x1.74,0.605,17.35%,134.843,,
IBM,10:21:48,1 NOV 19 134 C,5,1.74,BEST,1.69x1.74,0.605,17.35%,134.843,,
IBM,10:21:48,1 NOV 19 134 C,7,1.74,NASDAQ,1.69x1.74,0.605,17.35%,134.843,,
IBM,10:21:48,1 NOV 19 134 C,5,1.74,BATS,1.69x1.74,0.605,17.35%,134.843,,
IBM,10:21:48,1 NOV 19 134 C,3,1.74,BATS,1.69x1.74,0.605,17.35%,134.843,,
IBM,10:21:33,25 OCT 19 132 P,1,0.02,AMEX,.00x.03,0,++,134.843,Spread,
IBM,10:21:33,25 OCT 19 135 P,1,0.42,AMEX,.38x.43,-1,++,134.843,Spread,
IBM,10:21:20,1 NOV 19 134 C,1,1.7,NASDAQ,1.67x1.70,0.608,16.79%,134.843,,
IBM,10:20:57,1 NOV 19 134 C,1,1.68,PHLX,1.66x1.71,0.586,17.75%,134.695,,
IBM,10:20:25,1 NOV 19 134 C,3,1.65,NASDAQ,1.59x1.65,0.587,17.33%,134.695,,
IBM,10:20:25,1 NOV 19 134 C,9,1.65,BATS,1.59x1.65,0.587,17.33%,134.695,,
IBM,10:20:25,1 NOV 19 134 C,250,1.65,NASDAQ,1.64x1.65,0.587,17.33%,134.695,,
IBM,10:20:25,1 NOV 19 134 C,1,1.65,NASDAQ,1.64x1.65,0.587,17.33%,134.695,,
IBM,10:20:25,1 NOV 19 134 C,1,1.65,NYSE,1.64x1.65,0.587,17.33%,134.695,,
IBM,10:20:25,1 NOV 19 134 C,4,1.64,BATS,1.59x1.64,0.588,17.19%,134.695,,
IBM,10:20:25,1 NOV 19 134 C,1,1.64,NASDAQ,1.64x1.65,0.588,17.19%,134.695,,
